"","gamePlayID","type..0.punt.","X.19.playerID","X.20.playerID","X.21.playerID","X.11.playerID","X.12.playerID","X.13.playerID","X.14.playerID","X.15.playerID","X.16.playerID","X.17.playerID","X.18.playerID","X.0.playerID","X.1.playerID","X.2.playerID","X.3.playerID","X.4.playerID","X.5.playerID","X.6.playerID","X.7.playerID","X.8.playerID","X.9.playerID","X.10.playerID","X.19.x","X.19.y","X.19.v","X.19.a","X.19.distance","X.19.orientation","X.19.direction","X.20.x","X.20.y","X.20.v","X.20.a","X.20.distance","X.20.orientation","X.20.direction","an20","d20","ss21","X.21.x","X.21.y","X.21.v","X.21.a","X.21.distance","X.21.orientation","X.21.direction","an19","d19","ss20","X.11.x","X.11.y","X.11.v","X.11.a","X.11.distance","X.11.orientation","X.11.direction","an18","d18","ss19","X.12.x","X.12.y","X.12.v","X.12.a","X.12.distance","X.12.orientation","X.12.direction","an17","d17","ss18","X.13.x","X.13.y","X.13.v","X.13.a","X.13.distance","X.13.orientation","X.13.direction","an16","d16","ss17","X.14.x","X.14.y","X.14.v","X.14.a","X.14.distance","X.14.orientation","X.14.direction","an15","d15","ss16","X.15.x","X.15.y","X.15.v","X.15.a","X.15.distance","X.15.orientation","X.15.direction","an14","d14","ss15","X.16.x","X.16.y","X.16.v","X.16.a","X.16.distance","X.16.orientation","X.16.direction","an13","d13","ss14","X.17.x","X.17.y","X.17.v","X.17.a","X.17.distance","X.17.orientation","X.17.direction","an12","d12","ss13","X.18.x","X.18.y","X.18.v","X.18.a","X.18.distance","X.18.orientation","X.18.direction","an11","d11","ss12","X.0.x","X.0.y","X.0.v","X.0.a","X.0.distance","X.0.orientation","X.0.direction","an10","d10","ss11","X.1.x","X.1.y","X.1.v","X.1.a","X.1.distance","X.1.orientation","X.1.direction","an9","d9","ss10","X.2.x","X.2.y","X.2.v","X.2.a","X.2.distance","X.2.orientation","X.2.direction","an8","d8","ss9","X.3.x","X.3.y","X.3.v","X.3.a","X.3.distance","X.3.orientation","X.3.direction","an7","d7","ss8","X.4.x","X.4.y","X.4.v","X.4.a","X.4.distance","X.4.orientation","X.4.direction","an6","d6","ss7","X.5.x","X.5.y","X.5.v","X.5.a","X.5.distance","X.5.orientation","X.5.direction","an5","d5","ss6","X.6.x","X.6.y","X.6.v","X.6.a","X.6.distance","X.6.orientation","X.6.direction","an4","d4","ss5","X.7.x","X.7.y","X.7.v","X.7.a","X.7.distance","X.7.orientation","X.7.direction","an3","d3","ss4","X.8.x","X.8.y","X.8.v","X.8.a","X.8.distance","X.8.orientation","X.8.direction","an2","d2","ss3","X.9.x","X.9.y","X.9.v","X.9.a","X.9.distance","X.9.orientation","X.9.direction","an1","d1","ss2","X.10.x","X.10.y","X.10.v","X.10.a","X.10.distance","X.10.orientation","X.10.direction","an","d","ss1"
"144",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,67.24,53,7.37,4.03,0.75,276.57,262.54,75.1,54.87,3.18,3.28,0.33,294.08,9.09,1.33722515441005,8.07938735301136,0.204367442528005,82.35,55.42,1.66,1.62,0.17,242.43,321.05,1.41198619792414,15.3025651444456,0.329791664952655,72.34,44.65,6.41,1.94,0.64,282.66,278.18,2.59328549919654,9.78429864630062,0.177528807796244,67.56,47.63,4.37,3.1,0.43,194.58,289.25,3.08207272230102,5.37952600142429,0.335682227746294,85.57,31.31,3.16,0.19,0.32,298.5,297.33,2.43995606939575,28.3979752799385,0.0178448930874764,77.8,49.26,5.29,1.65,0.52,269.74,274.59,1.9111782654368,11.2027318096971,0.11267970398981,80.02,40.66,4.45,1.42,0.45,284.27,295.33,2.33868035763514,17.7652469726711,0.174808105707458,78.03,36.47,5.27,1.37,0.53,299.31,295.9,2.5632848425446,19.7399341437605,0.16105626652566,80.98,52.19,2.45,1.74,0.22,299.75,334.03,1.62968014131844,13.7638548379442,0.241746320181257,81.95,52.98,3.92,0.4,0.39,282.38,287.09,1.57215594526371,14.7100135961868,0.238856668564488,64.77,50.24,5.98,2.38,0.61,9.56,332.29,3.87159821029032,3.70384934898816,-0.927697452024037,74.4,55.85,7.47,2.48,0.74,266.94,268.1,1.19197669507082,7.7063674970767,-0.11249515631243,76.68,53.13,0.66,3.56,0.02,293.76,299.08,1.55702601080337,9.44089508468346,-0.219351569833893,70.11,51.42,7.98,1.57,0.79,281.71,280.59,2.07404071448647,3.27617154618009,-0.437154715502126,71.98,52.17,5.71,0.99,0.57,271.27,285.61,1.74414434215433,4.81212011487661,-0.334910926647759,73.57,47.31,6.58,1.66,0.66,289.11,281.86,2.30300012833443,8.51146285899198,-0.155438156612129,76.41,54.29,3.75,2.16,0.38,268.2,33.73,1.43103732635496,9.26029157208346,-0.194443253175362,68.3,46.17,7.19,1.83,0.73,282.08,282.16,2.98762333916103,6.91176533166455,-0.256412744067109,88.77,44.84,0.13,0.55,0.02,265.55,254.96,1.93307450606504,23.0244761069606,-0.0702791250106591,78.73,47.91,6.07,0.89,0.61,269.14,271.54,1.98780873162207,12.5669487147836,-0.106297436923805,74.97,51.9,2.79,4.95,0.3,264.3,246.51,1.71215000163004,7.80787423054445,-0.236619481962462
"145",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,66.54,52.89,6.87,4.52,0.7,272.38,260.39,75.14,55.16,2.82,3.19,0.3,290.39,7.25,1.31272869207549,8.89454327101734,0.199031544010136,82.23,55.54,1.59,1.45,0.17,243.17,316.4,1.40347800716015,15.9122154334335,0.29965404277377,71.7,44.72,6.48,1.9,0.65,282.66,275.79,2.57827639209783,9.66304817332502,0.175357616654917,67.11,47.75,4.76,3.41,0.47,236.02,283.8,3.03114897074278,5.17150848399188,0.315501128449714,85.29,31.46,3.18,0.54,0.32,298.5,299.58,2.42279569106882,28.4746799806424,0.0174303816653076,77.26,49.3,5.44,1.48,0.54,271.54,273.38,1.89394548167821,11.3051536920114,0.109044558189749,79.61,40.84,4.47,1.45,0.45,283.08,292.74,2.31561168880596,17.7771595031377,0.170379930507413,77.54,36.69,5.36,1.44,0.53,297.54,293.87,2.54509167106997,19.5816240388789,0.165330303779095,80.84,52.35,2.31,1.84,0.21,297.38,330.1,1.60854063041725,14.310192172015,0.263532894008185,81.57,53.1,3.93,0.53,0.39,282.38,287.94,1.55682518000074,15.0314669942757,0.246284405909257,64.49,50.75,5.71,2.6,0.58,21.27,331.69,3.90551440589238,2.96346081465574,-1.10625644713099,73.65,55.81,7.51,2.32,0.75,266.36,265.92,1.18110924603915,7.68625396405817,-0.115966143330176,76.7,53.1,0.34,2.88,0.04,291.5,288.2,1.5501299781442,10.162170043844,-0.219718957587035,69.32,51.56,7.96,1.53,0.8,280.48,279.33,2.01702915077898,3.0817689725221,-0.463328572044531,71.42,52.31,5.73,0.67,0.57,273.61,284.46,1.68909384873805,4.91434634514092,-0.322951022251601,72.92,47.44,6.67,1.41,0.66,287.64,280.89,2.27774214548888,8.39088195602822,-0.147678037754354,76.61,54.57,3.39,2.62,0.34,265.29,36.06,1.40548661878585,10.209177244029,-0.203517691188567,67.58,46.3,7.25,1.86,0.74,286.53,280.08,2.98506870070955,6.6715590381859,-0.262064421584188,88.77,44.84,0.05,0.56,0,265.55,301,1.91823028784811,23.6426605947808,-0.061021859311784,78.12,47.92,6.11,0.94,0.61,273.46,270.16,1.97620910917747,12.6014800718011,-0.109685992981397,74.75,51.79,2.3,4.87,0.25,266.78,242.08,1.70398607200851,8.28336284367647,-0.227617107632609
"146",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,65.89,52.76,6.41,4.86,0.66,272.38,258.51,75.17,55.42,2.49,3.04,0.26,285.85,3.73,1.29164294005184,9.65370395236979,0.202590307470356,82.12,55.65,1.53,1.32,0.16,243.17,311.42,1.39457799085016,16.4852964789839,0.27352316587078,71.04,44.77,6.61,1.69,0.67,280.57,274.07,2.56905423886799,9.5059244684565,0.168322044177339,66.64,47.86,4.98,2.81,0.49,234.64,281.52,2.98971019620984,4.95706566428164,0.329803179869836,85.01,31.62,3.23,0.18,0.32,297.65,298.66,2.40632632066392,28.5039295536598,0.0172098384367604,76.71,49.33,5.61,1.17,0.56,271.54,272.67,1.87778060984713,11.3506519636539,0.103461021734621,79.18,41,4.54,1.48,0.46,284.74,290.12,2.29519242669463,17.746033359599,0.17181605209746,77.04,36.91,5.48,1.18,0.55,296.11,292.95,2.5285416035574,19.3789834614719,0.170863556408132,80.69,52.51,2.26,1.7,0.22,297.38,325.65,1.5876866123401,14.8021113358872,0.283123389070136,81.19,53.17,4.05,0.58,0.39,281.71,289.32,1.54400535281146,15.3054924781923,0.23046527201878,64.22,51.24,5.42,2.77,0.55,40.24,330.37,3.97397815030195,2.25816297020388,-1.17345357912085,72.89,55.74,7.59,2.22,0.76,262.9,263.71,1.16832082852395,7.60791692909432,-0.135475568039175,76.73,53.07,0.11,2.17,0.04,289.98,258.55,1.54220633306823,10.8444317509033,-0.223769065949109,68.54,51.67,7.98,1.93,0.8,277.25,277.1,1.96102371978949,2.86541445518794,-0.494694369684179,70.87,52.45,5.75,0.79,0.57,273.61,283.18,1.63296510554216,4.9896392655181,-0.319650440918836,72.26,47.56,6.76,1.22,0.67,285.32,279.7,2.25541349110768,8.2229495924516,-0.138411912733733,76.8,54.82,2.98,3.25,0.31,265.29,39.13,1.38417583128715,11.1027789314207,-0.215271901308317,66.84,46.42,7.28,1.72,0.74,285.11,278.79,2.99285696745227,6.41077998374612,-0.275556776653281,88.77,44.84,0.02,0.42,0,264.89,13.62,1.90404062790657,24.2119970262678,-0.0533062701284169,77.5,47.92,6.14,0.74,0.61,273.46,269.73,1.96577091028908,12.5784617501505,-0.107439027800617,74.57,51.69,1.76,4.73,0.2,262.96,236.15,1.69344943672751,8.74570180145652,-0.229769584337869
"147",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,65.29,52.62,5.92,5.16,0.62,270.12,255.49,75.17,55.65,2.17,3.08,0.23,282.29,358.14,1.27322226688582,10.3341811480155,0.210334834375633,82,55.74,1.49,1.24,0.15,244.73,305.68,1.38620726650608,16.9987793679429,0.250269461114481,70.36,44.81,6.7,1.59,0.67,280.57,272.35,2.56580272850604,9.31133717572293,0.167993621588756,66.13,47.95,5.17,2.39,0.51,243.55,279.01,2.96362416570227,4.74494467828656,0.350778548639332,84.72,31.77,3.26,0.1,0.33,298.69,298.68,2.39143312436074,28.4999543859284,0.0173161920026763,76.14,49.35,5.79,1.14,0.57,269.33,271.3,1.86352097622693,11.3320518883387,0.0960652646763847,78.75,41.15,4.59,1.39,0.46,285.66,288.14,2.27653987874293,17.6842444000302,0.173277182841139,76.52,37.12,5.6,1.11,0.56,296.11,291.47,2.51460169670263,19.1406086632583,0.178823869306236,80.55,52.65,2.17,1.59,0.2,294.97,322.11,1.56883040534329,15.2600294888313,0.279443638592828,80.8,53.17,4.11,0.39,0.39,281.71,289.34,1.53535018653618,15.5197487093058,0.219350572449758,63.95,51.68,5.07,3.05,0.52,49.55,329.07,4.10066201532882,1.63682619724881,-1.13003978057402,72.14,55.64,7.62,2.13,0.76,262.9,261.81,1.15555584839003,7.48618060161521,-0.142987653009025,76.76,53.04,0.12,1.51,0.04,287.34,157.44,1.53419541698457,11.4776870492273,-0.229568964547358,67.74,51.75,7.98,2.02,0.8,274.2,275.35,1.91200914371074,2.59988461282418,-0.547708124332909,70.3,52.57,5.76,1.09,0.58,271.67,281.51,1.58077603539355,5.01024949478566,-0.329562531915375,71.58,47.67,6.92,1.09,0.68,284.16,278.69,2.23753743967856,8.00416141766268,-0.13287342919756,76.97,55.02,2.52,3.71,0.27,265.29,40.95,1.36813765764742,11.9240261656875,-0.232801594512681,66.11,46.54,7.28,1.43,0.74,282.37,278.47,3.00753315173386,6.13504686208671,-0.291510377453188,88.77,44.84,0.02,0.16,0,263.65,319.16,1.89075705952822,24.7353754772391,-0.0469007897446548,76.89,47.92,6.11,0.64,0.61,272.83,269.79,1.955753713089,12.5159897730863,-0.105990094683603,74.46,51.61,1.22,4.67,0.14,257.4,228.72,1.68049592317174,9.2254539183717,-0.231590876529801
"148",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,64.74,52.46,5.45,5.1,0.57,270.12,251.96,75.15,55.85,1.89,2.96,0.2,276.05,352.05,1.25597807036034,10.9480683227682,0.223625665545631,81.87,55.82,1.47,1.2,0.15,245.72,300.11,1.37710819855993,17.4564171581685,0.231122529676425,69.69,44.83,6.71,1.39,0.67,277.65,271.07,2.5660932106037,9.09502061569956,0.159976323152533,65.61,48.02,5.36,2.14,0.53,255.09,276.33,2.94809824430039,4.52443366621724,0.378502063729049,84.44,31.93,3.28,0.16,0.33,301.07,298.83,2.37682293329342,28.4529594242849,0.0177617367938816,75.55,49.36,5.89,0.93,0.59,269.33,270.33,1.85007314439947,11.2457147394019,0.0916786181468421,78.3,41.29,4.67,1.27,0.47,285.66,286.39,2.25984994736882,17.5682241561292,0.174856162069381,75.99,37.32,5.72,1.12,0.57,295.14,289.85,2.50254491372289,18.862187041804,0.186640862391571,80.39,52.79,2.13,1.37,0.21,291.48,318.87,1.54971318917861,15.6534788465695,0.2637777754362,80.4,53.17,4.18,0.01,0.4,283.94,288.43,1.5254889121586,15.6760868841685,0.209875548820219,63.71,52.1,4.69,3.21,0.48,54.99,328.54,4.37614668692255,1.09110036201991,-1.06780653073465,71.38,55.52,7.62,1.96,0.76,262.9,260.14,1.13896172655326,7.31116953708502,-0.157864251768206,76.8,53.01,0.24,1.03,0.05,284.44,137.12,1.52522259790667,12.0725349450726,-0.238029269726065,66.94,51.82,8.01,1.94,0.8,270.14,273.95,1.85389211209439,2.29120055865915,-0.619395675859621,69.73,52.67,5.8,1.47,0.58,269.48,279.03,1.52873697686106,4.99441688288033,-0.346463861945112,70.9,47.77,7,0.91,0.69,284.16,277.79,2.22153058249934,7.74220252899652,-0.134126048292815,77.1,55.19,1.94,4.25,0.21,232.1,39.32,1.35341272725681,12.6579026698739,-0.297004030126844,65.4,46.65,7.18,1.44,0.72,284.22,277.75,3.02848029098438,5.84736692879796,-0.302297176939343,88.77,44.84,0.04,0.11,0,261.76,354.1,1.87786972668851,25.2092304523561,-0.0416521227985638,76.27,47.92,6.14,0.6,0.62,274.17,269.63,1.94590788137617,12.391630239803,-0.103790277871175,74.39,51.54,0.82,4.28,0.1,253.25,217.91,1.66584583743095,9.69375572211308,-0.229778075312418
"149",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,64.25,52.28,5.11,4.69,0.53,271.31,248.57,75.1,56.02,1.69,3.21,0.18,270.89,338.73,1.23885047947592,11.4765020803379,0.23607127135861,81.74,55.89,1.47,1.19,0.15,247.32,293.97,1.36725105312512,17.8586729630172,0.214792983019589,69.01,44.84,6.74,1.16,0.68,276.76,270.26,2.57243204106591,8.83239491870693,0.160012225525945,65.07,48.07,5.47,1.66,0.54,265.56,274.73,2.94922677240554,4.2891141276492,0.409878495729903,84.15,32.1,3.29,0.26,0.33,301.07,299.82,2.36318040448972,28.3415313630015,0.0182351471886625,74.96,49.36,5.94,0.88,0.59,270.55,269.16,1.83696936828224,11.1009233850162,0.0890465686133395,77.85,41.41,4.7,1.27,0.47,284.99,284.2,2.24508875810486,17.4102527264827,0.177002468209568,75.43,37.52,5.84,1,0.59,293.01,288.79,2.49333893421982,18.516209115259,0.194071576433055,80.24,52.92,2.07,1.19,0.2,289.84,316.03,1.53079266402287,16.0028028794958,0.250671291969507,80,53.17,4.21,0.42,0.4,284.54,287.09,1.51434842136325,15.7751259899882,0.204796325609862,63.46,52.47,4.34,3.28,0.45,60.26,326.88,4.94841265901058,0.812526922630874,-0.999517244980204,70.63,55.38,7.63,1.72,0.77,264.17,258.84,1.1184975369739,7.09326441069272,-0.168353613670026,76.85,52.97,0.35,0.75,0.06,282.23,134.05,1.5160890649552,12.6188787140538,-0.24890430840062,66.14,51.86,7.99,2.19,0.8,265.5,271.74,1.78946527266884,1.93610433603151,-0.718017826806704,69.16,52.75,5.77,1.48,0.58,269.48,277.63,1.47536408228634,4.93244361346381,-0.368790471272626,70.2,47.86,7.08,0.73,0.7,284.16,277.12,2.20971031179878,7.41207798124116,-0.138958274894521,77.2,55.31,1.41,4.32,0.16,206.22,40.47,1.3409542058999,13.2997518773848,-0.315024557401992,64.69,46.74,7.16,0.87,0.72,288.92,277.56,3.06233663825505,5.55744545632253,-0.308050852055059,88.77,44.84,0.05,0.08,0,261.76,357.81,1.86539306310669,25.6238950981306,-0.0374789826558122,75.65,47.91,6.2,0.46,0.62,281.05,269.39,1.93685284264232,12.2088861080772,-0.107963192361086,74.36,51.49,0.46,3.82,0.06,250.93,194.15,1.6487783218455,10.1408185073987,-0.227088039409082
"150",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,63.77,52.08,5.01,3.58,0.51,271.31,246.02,75.02,56.16,1.59,3.21,0.16,270.89,324.91,1.22288203750128,11.9669921032814,0.243947029035792,81.6,55.95,1.49,0.99,0.15,247.9,290.45,1.35706164918078,18.2451582618513,0.200593566439794,68.34,44.83,6.73,1.02,0.68,276.76,269.5,2.57915909605882,8.57014585640174,0.16390802683753,64.52,48.12,5.53,1.25,0.55,271.67,273.54,2.95441571615023,4.03039700277777,0.44115418492663,83.86,32.26,3.29,0.3,0.33,299.34,299.77,2.34942937165131,28.2212774338796,0.0185017047433283,74.36,49.35,5.98,0.62,0.6,270.55,269.09,1.82309355519622,10.936224211308,0.0864837683817803,77.38,41.53,4.75,1.02,0.48,283.54,283.18,2.23020967127633,17.2201800222878,0.178522798402437,74.86,37.7,5.99,1.06,0.6,289.89,287.39,2.4846547502543,18.1596393135987,0.198478170622677,80.08,53.04,2.04,1.02,0.2,286.89,312.94,1.51200456259193,16.3382281781104,0.238627811741043,79.58,53.17,4.27,0.88,0.41,282.8,284.64,1.50196154500682,15.8475297759619,0.200469098679291,63.22,52.8,3.96,3.4,0.41,79.46,324.39,5.63085440579069,0.906035319399858,-0.914219408787751,69.88,55.22,7.68,1.36,0.77,264.17,257.99,1.09608146133745,6.86962153251545,-0.187587644130929,76.89,52.94,0.44,0.55,0.06,281.15,131.65,1.50534118492109,13.1481557642127,-0.261952914176243,65.35,51.85,7.91,2.67,0.8,261.87,268.85,1.71535059392272,1.59665274872152,-0.818165062066356,68.58,52.82,5.82,1.64,0.58,270.36,275.54,1.41814699839963,4.86659018204738,-0.385305779944323,69.49,47.94,7.17,0.55,0.71,282.46,276.6,2.1973019050138,7.0610197563808,-0.140528417836167,77.28,55.37,0.79,4.66,0.1,186.51,51.8,1.33192259392797,13.9048265001761,-0.310548064034851,63.98,46.84,7.13,0.8,0.71,292.1,278.24,3.10153775276343,5.24420632698599,-0.31712383224586,88.77,44.85,0.11,0.26,0.01,262.78,12.92,1.85231565165135,26.0244673336458,-0.0337409597037241,75.02,47.91,6.34,0.08,0.64,277.96,269.77,1.92576250854376,11.9979748291118,-0.0945180044473808,74.36,51.46,0.27,3.25,0.02,247.28,139.08,1.62927537121711,10.6081336718576,-0.226522321555654
"151",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,63.29,51.88,5.12,2.11,0.53,270.29,245.36,74.9,56.29,1.71,3.25,0.17,271.55,310.72,1.20778479984478,12.4193478089632,0.252010326642388,81.46,55.99,1.47,0.99,0.15,250.57,284.82,1.34834282839277,18.6290364753521,0.185595548008829,67.65,44.82,6.77,0.95,0.68,280.55,268.49,2.58835864189831,8.29778283639673,0.180277387186894,63.97,48.15,5.58,0.98,0.56,273.06,272.55,2.96126734444332,3.79147728464777,0.469360243716141,83.57,32.41,3.31,0.37,0.33,296.77,297.85,2.33581995147525,28.1133295786892,0.0185682639468002,73.76,49.34,6.06,0.43,0.61,271.56,268.81,1.8087962648569,10.7736948165428,0.0830147182581836,76.91,41.64,4.84,0.85,0.49,281.83,282.18,2.21547114396941,17.0400117370852,0.178602560685618,74.27,37.87,6.12,1.23,0.61,289.89,285.53,2.47685401006129,17.8000140449383,0.210192224684945,79.92,53.14,2,0.98,0.19,285.39,309.62,1.49517412460238,16.6776647046282,0.226582962785674,79.16,53.17,4.31,1.28,0.42,281.26,282.02,1.48968920256886,15.9223427924411,0.197006971138093,63,53.09,3.54,3.62,0.37,94.94,321.49,6.04795292413532,1.24426685240747,-0.85218361845344,69.13,55.06,7.64,1.18,0.77,261.55,257.29,1.07216972020873,6.64966164552753,-0.244172736920082,76.94,52.9,0.48,0.36,0.06,280.55,130.35,1.49620967326376,13.6880568379884,-0.277784369467478,64.56,51.82,7.86,2.82,0.79,260.64,266.46,1.61800531860411,1.27141653284831,-0.90070476654211,68,52.86,5.84,1.8,0.58,267.77,273.04,1.36565530422674,4.81087310163135,-0.421756290449831,68.77,48.02,7.22,0.48,0.72,281.82,276.12,2.18445555092107,6.70298440994755,-0.148926603258854,77.33,55.41,0.43,4.18,0.06,172.83,69.99,1.32447740647087,14.4769644608253,-0.317624283093444,63.28,46.95,7.15,1.16,0.71,293.91,279.69,3.14362104837384,4.9300101419774,-0.331521562859889,88.77,44.86,0.08,0.11,0.01,262.78,28.54,1.83963680847388,26.4293548918622,-0.0303696198963072,74.37,47.9,6.42,0.24,0.64,277.96,268.97,1.91564862765111,11.7731389187421,-0.0882496601801196,74.39,51.45,0.43,2.72,0.03,243.87,93.96,1.60951570468571,11.108325706424,-0.231532922495461
"152",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,62.81,51.66,5.13,1.36,0.52,268.02,244.73,74.74,56.39,1.9,3.15,0.18,271.55,298.5,1.19332857439202,12.8334640685982,0.261194685055189,81.32,56,1.43,1.29,0.14,253.08,274.43,1.34048872121047,19.0119883231607,0.171493556607772,66.97,44.79,6.77,0.86,0.68,280.55,268.02,2.59711594730866,8.03134484379795,0.186234474653829,63.4,48.17,5.7,0.91,0.57,275.26,271.44,2.97412163943051,3.53951974143385,0.500628993010597,83.27,32.56,3.33,0.56,0.34,295.03,296.23,2.32182986420552,27.9896695228793,0.0187791396525732,73.15,49.32,6.11,0.35,0.61,270.94,268.3,1.79335311884632,10.6014715959625,0.080405516488787,76.43,41.73,4.87,0.78,0.49,281.83,281.03,2.20077031483805,16.8555421152807,0.182810630713626,73.67,38.03,6.23,1.22,0.62,289.89,284.08,2.46882321163479,17.427463957788,0.222335621260612,79.73,53.17,2.04,0.98,0.19,283.56,305.54,1.48178862590726,16.9872452151607,0.214851816564398,78.74,53.17,4.35,1.44,0.43,279.84,279.63,1.47628899903347,16.0014061882073,0.193664523170298,62.77,53.34,3.19,3.67,0.33,133.87,316.5,6.25938028099452,1.68047612300801,-0.820930381165334,68.39,54.89,7.59,1.12,0.76,258.55,256.81,1.04607120155937,6.44742584292367,-0.319552053549699,76.97,52.86,0.49,0.23,0.05,281.14,132.51,1.4862525712819,14.210756489364,-0.295024406139705,63.78,51.75,7.75,2.86,0.78,259.32,264.35,1.47827770567525,0.974166310236603,-0.968697617555394,67.41,52.88,5.85,1.88,0.59,266.21,270.61,1.31154748051223,4.7590335153264,-0.458446373291636,68.06,48.09,7.25,0.53,0.72,281.82,275.72,2.16797298488757,6.34881091228901,-0.161864332739704,77.36,55.41,0.26,3.71,0.03,160.87,135.06,1.31855386890508,15.0254783617694,-0.328829721711909,62.57,47.08,7.09,1.47,0.71,297.52,280.98,3.19394651511307,4.58628389875725,-0.346468148656475,88.78,44.86,0.07,0.06,0.01,263.92,33.78,1.8268876513617,26.8455005540966,-0.0271872291361744,73.72,47.89,6.49,0.37,0.65,278.88,268.44,1.90350534662012,11.5430065407588,-0.0837679160518593,74.42,51.45,0.46,1.82,0.03,232.07,79.19,1.58888220987491,11.611899069489,-0.240229233098168
"153",2.5e+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,62.35,51.44,5.14,1,0.52,267.44,243.61,74.54,56.46,2.2,3.14,0.21,267.46,288.76,1.18014802386548,13.1831900540044,0.274873909467438,81.18,56,1.43,1.2,0.14,254.47,269.49,1.33320360847731,19.3742741799532,0.159507863363546,66.3,44.76,6.73,1.02,0.68,279.42,267.34,2.60758190535647,7.76047034657049,0.190435803948018,62.83,48.18,5.76,0.93,0.57,272.9,270.19,2.99540377984362,3.29514794812008,0.531577633219541,82.97,32.71,3.33,0.49,0.33,295.67,296.23,2.30820087790722,27.8567280921504,0.0194381699217511,72.53,49.3,6.19,0.4,0.62,269.59,267.57,1.77799549412407,10.4024996995914,0.0770671638290829,75.94,41.82,4.88,0.74,0.49,283.42,280.14,2.18678695421484,16.6503002975922,0.191377847292099,73.04,38.19,6.41,1.06,0.65,289.89,283.35,2.4627236731689,17.0246468392152,0.236820186201827,79.54,53.17,2.05,1.06,0.19,283.56,301.52,1.47049414331667,17.2768342007441,0.203985567477299,78.3,53.17,4.39,1.48,0.44,277.6,277.12,1.46275473842252,16.0435469893662,0.192777441404313,62.54,53.54,2.93,3.67,0.31,175.8,309.87,0.0902305183993067,2.10857771969638,-0.860721610650541,67.65,53.17,7.54,1.21,1.87,256.82,256.25,1.2552850561539,5.57520403214089,-0.305428175716628,77.01,52.83,0.48,0.15,0.05,282.48,134.47,1.47626311128529,14.7257495564742,-0.313652290610413,63.02,51.66,7.61,2.81,0.77,256.9,262.51,1.25353004727307,0.705195008490561,-1.01989139809581,66.83,52.87,5.81,1.97,0.58,264.65,268.19,1.26182248128073,4.70269071915217,-0.501825859073638,67.33,48.16,7.23,0.93,0.72,282.79,274.58,2.15321759294971,5.96311998873073,-0.185060141487429,77.37,55.38,0.4,2.98,0.03,161.58,181.97,1.31425929056542,15.5281679537542,-0.307665678453812,61.89,47.23,6.93,1.88,0.7,307.25,282.38,3.25042458344008,4.23505607991205,-0.357202880872637,88.78,44.86,0.05,0.05,0,264.94,37.64,1.81479547108988,27.2367637578329,-0.0244685478080789,73.06,47.87,6.6,0.22,0.66,280.89,268.64,1.89254688119154,11.2893312468011,-0.0797808137917059,74.41,51.46,0.18,0.92,0.01,232.07,42.09,1.56913795352248,12.0600165837365,-0.242539778883447
