,gamePlayID,type (0=punt),#19 playerID,#20 playerID,#21 playerID,#11 playerID,#12 playerID,#13 playerID,#14 playerID,#15 playerID,#16 playerID,#17 playerID,#18 playerID,#0 playerID,#1 playerID,#2 playerID,#3 playerID,#4 playerID,#5 playerID,#6 playerID,#7 playerID,#8 playerID,#9 playerID,#10 playerID,#19 x,#19 y,#19 v,#19 a,#19 distance,#19 orientation,#19 direction,#20 x,#20 y,#20 v,#20 a,#20 distance,#20 orientation,#20 direction,#21 x,#21 y,#21 v,#21 a,#21 distance,#21 orientation,#21 direction,#11 x,#11 y,#11 v,#11 a,#11 distance,#11 orientation,#11 direction,#12 x,#12 y,#12 v,#12 a,#12 distance,#12 orientation,#12 direction,#13 x,#13 y,#13 v,#13 a,#13 distance,#13 orientation,#13 direction,#14 x,#14 y,#14 v,#14 a,#14 distance,#14 orientation,#14 direction,#15 x,#15 y,#15 v,#15 a,#15 distance,#15 orientation,#15 direction,#16 x,#16 y,#16 v,#16 a,#16 distance,#16 orientation,#16 direction,#17 x,#17 y,#17 v,#17 a,#17 distance,#17 orientation,#17 direction,#18 x,#18 y,#18 v,#18 a,#18 distance,#18 orientation,#18 direction,#0 x,#0 y,#0 v,#0 a,#0 distance,#0 orientation,#0 direction,#1 x,#1 y,#1 v,#1 a,#1 distance,#1 orientation,#1 direction,#2 x,#2 y,#2 v,#2 a,#2 distance,#2 orientation,#2 direction,#3 x,#3 y,#3 v,#3 a,#3 distance,#3 orientation,#3 direction,#4 x,#4 y,#4 v,#4 a,#4 distance,#4 orientation,#4 direction,#5 x,#5 y,#5 v,#5 a,#5 distance,#5 orientation,#5 direction,#6 x,#6 y,#6 v,#6 a,#6 distance,#6 orientation,#6 direction,#7 x,#7 y,#7 v,#7 a,#7 distance,#7 orientation,#7 direction,#8 x,#8 y,#8 v,#8 a,#8 distance,#8 orientation,#8 direction,#9 x,#9 y,#9 v,#9 a,#9 distance,#9 orientation,#9 direction,#10 x,#10 y,#10 v,#10 a,#10 distance,#10 orientation,#10 direction
120,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,84.84,48.86,5.93,2.27,0.58,301.21,309.26,72.03,45.04,2.7,1.12,0.27,47.15,40.98,84.96,48.15,3.78,2.21,0.39,44.68,357.13,80.24,36.35,4.13,1.41,0.42,306.08,351.78,72.21,45.77,1.56,2.48,0.14,195.37,249.15,91.59,28.8,1.98,2.25,0.19,304.56,264.07,84.44,44.35,4.81,1.67,0.48,304.53,331.89,85.5,33,3.81,0.94,0.38,331.88,352.83,86.64,30.01,3.48,1.64,0.34,319.9,311.92,81.53,43.99,5.59,2.86,0.52,45.91,32.56,87.18,48.47,3.56,2.08,0.37,322.08,4.51,64.46,38.33,5.44,1.22,0.55,71.25,54.04,86.67,49.91,3.38,4.02,0.34,242.66,328.25,79.2,45.48,5.27,2.64,0.52,13.55,11.42,80.9,40.2,6.49,0.93,0.65,357.22,353.66,83.62,44.44,5.72,1.79,0.57,346.14,341.18,82.4,39.77,3.97,0.99,0.4,25.98,354.95,72.91,45.4,2.09,2.88,0.19,61.71,77.87,77.34,35.56,5.73,0.2,0.57,341.46,0.22,89.28,45.84,0.57,1.92,0.05,4.68,203.57,88.38,45.53,0.64,2.13,0.06,296.14,246.63,82.55,48.01,3.63,3.17,0.38,80.84,27.58
121,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,84.36,49.25,6.29,2.22,0.62,306.09,309.74,72.2,45.24,2.6,1.24,0.27,47.15,39.62,84.93,48.53,3.75,1.82,0.38,44.68,354.49,80.18,36.76,4.2,1.1,0.42,282.36,352.73,72.06,45.71,1.8,2.5,0.17,173.85,244.63,91.39,28.8,2.06,2.22,0.2,301.85,271.96,84.2,44.76,4.71,1.67,0.48,304.53,329.93,85.45,33.38,3.84,0.97,0.38,330.5,351.42,86.37,30.25,3.65,1.29,0.36,319.9,310.85,81.75,44.43,5.36,2.94,0.49,42.61,30.51,87.21,48.82,3.43,1.67,0.35,322.08,4.4,64.9,38.64,5.35,1.23,0.54,71.25,54.77,86.47,50.19,3.53,3.74,0.35,246.3,321.45,79.36,45.96,5.2,2.24,0.51,15.79,13.61,80.82,40.86,6.65,0.75,0.66,0.3,353.26,83.41,44.98,5.79,2.12,0.58,344.15,338.26,82.35,40.17,3.96,0.83,0.4,24.91,353.09,73.13,45.47,2.5,3.01,0.23,48.21,70.59,77.34,36.15,5.87,0.34,0.59,343.44,359.68,89.25,45.78,0.69,1.33,0.06,11.31,199.46,88.3,45.51,0.93,2.23,0.08,293.68,255.45,82.67,48.36,3.5,3.27,0.37,75.87,18.87
122,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,83.86,49.66,6.52,1.69,0.64,306.09,309.08,72.36,45.44,2.53,1.22,0.26,47.15,38.01,84.89,48.92,3.8,1.26,0.39,34.61,353.23,80.12,37.19,4.32,0.77,0.43,268.18,353.16,71.89,45.63,1.95,1.96,0.19,154.63,242.52,91.18,28.82,2.13,2,0.21,301.15,278.22,83.97,45.16,4.57,1.64,0.46,307.48,328.88,85.39,33.76,3.85,0.77,0.39,328.75,350.96,86.08,30.49,3.79,0.99,0.37,318.24,310.14,81.93,44.86,5.15,3.09,0.47,37.64,27.92,87.23,49.15,3.22,1.67,0.33,323.8,2.12,65.33,38.95,5.24,1.27,0.53,71.25,54.65,86.23,50.47,3.78,3.19,0.37,248.71,316.97,79.51,46.44,5.14,1.64,0.5,13.81,14.74,80.73,41.54,6.8,0.68,0.68,0.3,352.08,83.16,45.52,5.91,2.47,0.59,340.78,334.51,82.28,40.57,4.06,1.11,0.41,13.62,350.22,73.38,45.58,2.87,2.99,0.27,43,65.55,77.33,36.74,5.93,0.5,0.59,341.74,358.66,89.23,45.73,0.57,0.4,0.06,13.05,197.03,88.2,45.48,1.19,2.16,0.11,294.86,258.6,82.76,48.69,3.36,3.13,0.35,78.16,13.47
123,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,83.33,50.08,6.76,1.35,0.67,305.09,308.14,72.51,45.66,2.66,1.34,0.27,51.4,33.02,84.84,49.3,3.83,1.07,0.39,34.61,351.34,80.07,37.63,4.44,0.48,0.44,282.59,352.77,71.71,45.53,2.05,1.3,0.2,129.55,241.37,90.96,28.85,2.26,1.59,0.22,301.15,281.23,83.74,45.54,4.38,1.71,0.44,305.39,328.47,85.33,34.16,3.93,0.65,0.4,327.47,350.07,85.79,30.75,3.96,0.78,0.39,315.31,311.61,82.08,45.3,4.97,3.1,0.46,31,24.93,87.23,49.47,3.03,1.95,0.31,322.49,358.66,65.74,39.26,5.13,1.55,0.52,69.03,52.03,85.95,50.76,4.05,2.67,0.4,251.26,313.92,79.65,46.91,5.06,1.54,0.49,10.2,15.31,80.62,42.21,6.89,1.1,0.69,353.39,350.2,82.87,46.06,6.08,2.6,0.61,333.33,331.33,82.2,40.97,4.11,1.4,0.41,5.04,347.47,73.65,45.73,3.22,3.12,0.31,37.04,59.22,77.29,37.34,5.99,1.06,0.6,336.25,356.29,89.22,45.68,0.48,0.46,0.05,6.23,191.09,88.06,45.47,1.47,2.16,0.14,297.57,263.69,82.78,49.03,3.33,3.54,0.34,59.02,3.44
124,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,82.79,50.49,6.95,1.19,0.69,299.15,307.4,72.65,45.92,2.93,1.94,0.29,63.08,26.57,84.78,49.69,3.89,0.86,0.39,24.4,350,80,38.07,4.51,0.47,0.45,331.9,351.46,71.53,45.42,2.14,0.8,0.21,119.21,240.33,90.73,28.91,2.36,1.36,0.23,301.15,284.83,83.54,45.91,4.15,1.89,0.42,310.18,329.53,85.25,34.54,3.89,0.96,0.39,323.49,347.56,85.48,31.02,4.1,0.65,0.41,313.98,310.83,82.19,45.73,4.79,3.32,0.44,21.43,21.07,87.21,49.76,2.92,2.02,0.3,318.79,354.2,66.13,39.59,4.96,2.43,0.5,68.05,47.88,85.63,51.06,4.48,2.52,0.44,254.22,312.76,79.75,47.4,5.02,1.47,0.49,5.85,14.07,80.48,42.89,6.87,1.67,0.69,344.09,348.07,82.54,46.59,6.21,3.12,0.62,327.71,326.84,82.1,41.38,4.16,1.47,0.41,354.49,345.01,73.92,45.93,3.47,2.97,0.33,28.59,53.08,77.24,37.94,6.01,1.37,0.6,334.37,354.22,89.21,45.63,0.44,0.59,0.05,6.92,187.84,87.88,45.5,1.84,2.72,0.18,283.14,279.85,82.73,49.38,3.43,4.1,0.35,33.24,351.53
125,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,82.22,50.91,7.12,1.53,0.7,299.15,304.8,72.78,46.2,3.16,2.19,0.3,66.42,22.91,84.7,50.07,3.92,0.87,0.39,4.4,348.1,79.91,38.53,4.67,1.31,0.47,287.42,348.34,71.34,45.32,2.1,0.05,0.21,108.4,242.08,90.49,28.97,2.48,1.06,0.25,299.57,286.56,83.36,46.25,3.82,2.41,0.39,325.64,330.89,85.14,34.91,3.86,1.5,0.39,320.47,343.2,85.17,31.29,4.18,0.39,0.42,313.98,310.36,82.25,46.15,4.61,3.42,0.43,11.11,17.05,87.16,50.05,2.85,2.25,0.29,309.6,347.37,66.48,39.93,4.84,2.93,0.49,67.14,43.98,85.29,51.37,4.78,2.31,0.46,254.22,311.77,79.83,47.85,4.89,1.89,0.46,359.34,12.53,80.32,43.56,6.91,2.22,0.69,335.89,345.65,82.18,47.09,6.22,3.12,0.62,323.29,323.31,81.97,41.78,4.26,1.91,0.42,340.35,340.75,74.19,46.18,3.75,3,0.37,13.32,47.03,77.16,38.54,6.06,1.57,0.61,338.91,352.2,89.21,45.59,0.41,0.54,0.04,3.19,185.49,87.67,45.56,2.29,3.15,0.22,284.61,285.66,82.64,49.72,3.57,4.19,0.35,10.82,342.45
126,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,81.61,51.3,7.27,2.08,0.72,295.35,302.36,72.9,46.51,3.45,2.43,0.33,65.76,20.37,84.61,50.46,3.91,0.92,0.39,346.59,346.26,79.81,38.99,4.77,1.36,0.48,270.36,346.39,71.16,45.23,1.98,0.82,0.2,99.71,244.97,90.25,29.05,2.53,0.83,0.25,299.57,288.66,83.18,46.57,3.52,2.66,0.36,327.55,331.45,85.01,35.28,3.89,1.73,0.39,318.37,339.87,84.84,31.57,4.27,0.22,0.43,314.72,310.54,82.29,46.57,4.43,3.34,0.41,0.56,13.01,87.09,50.32,2.79,2.26,0.28,307.01,342.02,66.79,40.3,4.71,3.52,0.48,66.03,38.02,84.92,51.69,5.03,1.95,0.49,254.96,311.28,79.86,48.31,4.78,2.48,0.46,359.34,9.49,80.12,44.23,6.93,2.51,0.69,333.47,342.91,81.78,47.59,6.38,3,0.64,312.4,320.01,81.81,42.18,4.39,2.41,0.43,334.49,336.05,74.45,46.46,3.95,2.91,0.39,3.33,41.59,77.06,39.15,6.08,1.69,0.61,337.79,350.19,89.2,45.54,0.41,0.41,0.04,0.07,184.33,87.43,45.64,2.69,3.28,0.26,282.36,289.74,82.5,50.07,3.79,4.44,0.37,356.94,334.91
127,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,80.98,51.67,7.38,2.8,0.73,291.92,298.76,73.02,46.85,3.84,2.63,0.37,60.13,18.59,84.51,50.84,3.93,0.99,0.4,326.71,344.32,79.67,39.46,4.92,1.96,0.49,303.55,342.06,71,45.16,1.77,1.6,0.18,90.57,249.77,90.01,29.14,2.6,0.77,0.26,299.57,291.36,83.02,46.87,3.24,2.68,0.34,328.65,332.34,84.86,35.65,3.96,1.9,0.4,318.37,335.99,84.52,31.85,4.29,0.07,0.43,317.68,310.47,82.27,46.98,4.31,3.27,0.41,345.76,8.18,86.99,50.58,2.72,2.49,0.28,303.87,335.51,67.04,40.69,4.62,4.29,0.47,58.1,29.88,84.53,52.03,5.3,1.77,0.52,254.96,311.28,79.83,48.77,4.7,3.24,0.46,359.34,5.08,79.89,44.89,7,3.21,0.7,323.81,338.91,81.34,48.06,6.47,3.02,0.65,307.35,316.33,81.62,42.58,4.49,2.59,0.44,327.39,332.25,74.65,46.82,4.12,3.69,0.41,15.1,30.59,76.92,39.75,6.14,2.29,0.62,324.88,346.08,89.2,45.5,0.38,0.31,0.04,356.15,184.12,87.16,45.75,3.05,3.13,0.29,280.85,293.46,82.3,50.41,4.04,4.42,0.39,342.88,326.71
128,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,80.31,52.01,7.53,3.35,0.75,289.8,295.35,73.15,47.24,4.2,2.63,0.41,68.63,18.12,84.39,51.22,3.92,1.06,0.39,311.62,342.4,79.49,39.93,4.99,2.26,0.5,308.93,338.11,70.83,45.13,1.62,2.41,0.17,82.57,260.89,89.77,29.24,2.65,0.68,0.26,299.57,293.15,82.86,47.14,3.05,2.35,0.32,327.3,330.95,84.69,36.01,4.04,1.79,0.41,312.41,333.23,84.19,32.13,4.29,0.31,0.43,316.03,310.07,82.26,47.39,4.26,2.74,0.42,328.95,5.02,86.86,50.82,2.74,2.57,0.27,298.96,327.86,67.23,41.1,4.53,4.55,0.45,60.67,22.91,84.12,52.39,5.53,1.46,0.54,258.16,311.03,79.72,49.23,4.67,3.88,0.47,357.9,358.77,79.62,45.54,7.01,3.41,0.7,317.67,335.62,80.89,48.51,6.4,3.04,0.64,301.61,312.72,81.39,42.97,4.6,2.69,0.46,321.04,327.89,74.79,47.22,4.32,4.4,0.43,3.19,20.02,76.73,40.34,6.14,2.7,0.62,319.62,342,89.19,45.47,0.35,0.28,0.03,343.77,192.28,86.86,45.88,3.37,2.9,0.32,280.85,295.29,82.04,50.74,4.36,5,0.42,329.09,318.42
129,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,79.61,52.31,7.65,3.62,0.76,288.07,291.84,73.29,47.66,4.61,2.81,0.44,58.64,17.96,84.27,51.58,3.82,1.22,0.38,298.23,340.69,79.28,40.39,5.07,2.67,0.51,305.73,334.03,70.68,45.12,1.54,2.69,0.16,75.48,273.27,89.52,29.35,2.69,0.61,0.27,298.36,294.64,82.71,47.4,2.89,2.02,0.3,329.41,329.1,84.5,36.37,4.07,1.42,0.41,309.96,331.6,83.86,32.4,4.29,0.47,0.43,313.23,309.94,82.22,47.78,4.12,2.56,0.39,326.88,1.72,86.7,51.04,2.78,2.51,0.28,296.52,321.23,67.38,41.54,4.59,4.5,0.46,60.67,16.19,83.69,52.75,5.7,1.16,0.56,261.1,309.95,79.58,49.67,4.64,4.08,0.46,350.49,353.27,79.31,46.17,6.98,3.66,0.7,312.41,331.63,80.4,48.92,6.33,3.03,0.63,297.62,309.46,81.12,43.35,4.74,2.95,0.47,311.34,322.94,74.89,47.65,4.47,4.38,0.44,352.06,12.63,76.49,40.91,6.14,3.31,0.62,317.01,336.97,89.18,45.43,0.4,0.1,0.04,324.09,191.29,86.53,46.04,3.9,3.33,0.37,280.85,295.91,81.73,51.05,4.62,5.15,0.45,318.4,311.01
130,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,78.88,52.56,7.81,4.24,0.77,286.19,287.57,73.44,48.13,5.13,3.01,0.5,42.4,18.37,84.13,51.94,3.81,1.37,0.38,286.21,337.91,79.04,40.84,5.12,2.83,0.51,303.44,330,70.53,45.16,1.57,3.1,0.15,60.01,289.59,89.27,29.46,2.72,0.46,0.27,298.36,295.17,82.56,47.64,2.75,1.91,0.28,327.49,325.51,84.3,36.73,4.06,1.18,0.41,306,329.97,83.53,32.68,4.29,0.55,0.43,310.57,309.93,82.18,48.16,3.99,2.17,0.38,321.45,359.21,86.51,51.25,2.79,2.34,0.28,295.06,315.3,67.46,42.02,4.87,4.64,0.49,53.67,8.01,83.24,53.12,5.86,0.98,0.58,262.57,308.47,79.38,50.13,4.69,4.2,0.49,350.49,347.37,78.94,46.77,6.98,3.96,0.7,309.31,327.08,79.9,49.3,6.27,3,0.63,295.57,306.12,80.81,43.72,4.88,3.14,0.48,309.57,318.15,74.96,48.09,4.55,4.04,0.45,334.63,6.98,76.21,41.46,6.13,3.63,0.62,313.48,332.13,89.18,45.38,0.5,0.33,0.05,304.83,189.76,86.16,46.22,4.21,2.75,0.4,284.65,296.26,81.35,51.34,4.87,4.59,0.48,309.35,305.19
131,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,78.12,52.78,7.97,3.89,0.79,281.8,284.3,73.61,48.64,5.39,2.37,0.53,18.83,17.46,83.98,52.29,3.75,1.36,0.38,281.52,336.03,78.76,41.27,5.19,2.81,0.52,302.19,325.9,70.38,45.23,1.66,3.09,0.16,52.19,301.57,89.02,29.57,2.74,0.33,0.27,298.36,295.49,82.39,47.85,2.68,1.96,0.27,324.26,320.44,84.09,37.08,4.05,1.18,0.41,303.15,327.58,83.19,32.97,4.34,0.45,0.44,310.57,309.94,82.13,48.53,3.92,1.96,0.38,319.2,356.97,86.3,51.42,2.75,2.35,0.27,293.43,307.89,67.48,42.54,5.18,4.75,0.52,44.98,0.3,82.76,53.17,5.98,1.2,0.48,260.19,306.22,79.12,50.57,4.78,3.93,0.52,347.29,341.05,78.53,47.32,6.91,4.73,0.69,305.86,321.3,79.39,49.66,6.19,3.1,0.62,291.93,302.82,80.47,44.08,5.05,3.02,0.5,307.08,314.24,75,48.56,4.79,3.76,0.48,322.65,2.71,75.89,41.98,6.16,3.94,0.62,310.03,327.01,89.16,45.33,0.58,0.49,0.06,296.43,194.56,85.76,46.41,4.56,2.4,0.44,280.67,296.36,80.93,51.61,5.11,4.05,0.5,303.32,300.21
132,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,77.33,52.95,8.13,3.66,0.81,276.27,281.26,73.76,49.16,5.59,1.76,0.55,359.61,16.6,83.83,52.62,3.67,1.33,0.37,277.36,334.49,78.46,41.69,5.2,2.81,0.52,299.68,322.19,70.25,45.34,1.8,2.98,0.17,44.73,312,88.77,29.69,2.77,0.23,0.28,298.36,295.62,82.21,48.04,2.63,2.37,0.26,312.77,312.9,83.86,37.42,4.1,1.25,0.41,300.94,325.1,82.85,33.24,4.35,0.52,0.44,309.98,308.83,82.07,48.89,3.82,1.71,0.36,316.76,354.95,86.05,51.59,2.99,2.32,0.3,285.44,302.05,67.44,43.09,5.53,4.6,0.55,35.42,354.61,82.26,53.17,6.09,1.62,0.5,267,303.83,78.84,51,4.89,3.58,0.51,334.76,335.7,78.08,47.85,6.9,4.82,0.69,302.56,317.06,78.86,49.98,6.2,3.26,0.62,285.79,299.09,80.09,44.42,5.2,2.79,0.51,304.26,310.49,75.02,49.05,4.95,2.83,0.49,314.01,0.58,75.51,42.49,6.25,4.08,0.63,304.79,321.88,89.14,45.27,0.58,0.39,0.06,287.57,201.85,85.34,46.61,4.8,1.86,0.47,278.86,295.47,80.47,51.85,5.19,3.71,0.51,299.52,294.86
133,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,76.51,53.09,8.36,3.64,0.83,272.89,278.06,73.92,49.7,5.68,1.05,0.56,350.74,15.97,83.67,52.95,3.56,1.24,0.36,273.12,333.8,78.11,42.09,5.29,3.04,0.53,297.7,317.28,70.12,45.47,1.97,2.66,0.19,38.38,320.06,88.52,29.81,2.81,0.21,0.28,298.36,296.09,82.01,48.21,2.71,2.51,0.26,306.44,306.55,83.62,37.75,4.09,1.32,0.41,301.56,322.66,82.5,33.52,4.41,0.52,0.44,308.83,307.87,82.01,49.25,3.76,1.48,0.36,316.76,353.11,85.77,51.74,3.13,2.22,0.31,282.55,297.31,67.36,43.66,5.83,4.32,0.57,25.73,350.34,81.74,53.17,6.18,1.8,0.52,265.43,302.03,78.53,51.41,4.93,3.08,0.51,325.17,331.43,77.59,48.34,6.98,4.44,0.7,298.73,313.28,78.31,50.26,6.17,3.06,0.62,281.75,295.79,79.68,44.76,5.34,2.52,0.53,303,307.31,75.03,49.55,5.05,1.6,0.5,308.6,0.19,75.09,42.97,6.39,4.11,0.64,300.5,317.03,89.12,45.22,0.56,0.45,0.05,281.56,210.35,84.88,46.8,5.01,1.67,0.49,278.86,292.67,79.99,52.04,5.25,3.56,0.52,295.28,289.96
134,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,75.67,53.17,8.44,3.03,0.84,273.85,275.86,74.07,50.24,5.68,0.6,0.57,343.64,15.13,83.52,53.25,3.39,1.39,0.34,267.51,333.44,77.73,42.46,5.36,3.09,0.53,297.7,312.55,70,45.63,2.13,2.05,0.2,27.82,322.86,88.26,29.94,2.86,0.29,0.29,298.36,297.27,81.78,48.36,2.83,2.52,0.28,301.1,300.92,83.36,38.07,4.12,1.35,0.41,303.1,320.23,82.14,33.8,4.48,0.48,0.45,308.83,307.28,81.94,49.58,3.63,1.57,0.34,315.06,351.6,85.48,51.88,3.26,1.95,0.32,280.15,293.71,67.24,44.24,6.06,3.77,0.6,22.69,346.9,81.2,53.17,6.31,1.69,0.54,262.34,300.37,78.22,51.8,4.93,2.46,0.5,315.92,328.28,77.07,48.8,6.97,4.13,0.7,298.73,309.36,77.74,50.51,6.17,2.89,0.62,278.25,292.52,79.24,45.07,5.44,2.28,0.54,300.88,304.44,75.05,50.06,5.12,0.45,0.51,299.48,1.2,74.63,43.42,6.46,3.88,0.65,302,312.78,89.08,45.17,0.62,0.52,0.06,277.38,215.73,84.41,46.99,5.19,1.64,0.51,278.86,290.71,79.49,52.2,5.29,3.21,0.53,292.42,286
135,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,74.82,53.17,8.57,2.61,0.85,271.23,273.92,74.21,50.79,5.62,0.84,0.56,343.64,14.53,83.38,53.54,3.17,1.7,0.32,264.75,333.5,77.31,42.81,5.46,3.15,0.55,297.7,307.75,69.87,45.81,2.34,1.76,0.22,25.24,325.42,88,30.08,2.89,0.36,0.29,296.48,298.22,81.52,48.5,3.02,2.42,0.29,295.32,295.86,83.08,38.4,4.18,1.23,0.42,300.59,318.53,81.78,34.07,4.56,0.45,0.46,311.51,306.84,81.86,49.9,3.51,1.64,0.33,310.26,350.17,85.17,52.01,3.41,1.71,0.34,278.69,290.94,67.09,44.84,6.32,3.18,0.62,17.55,344.26,80.6,53.17,6.56,2.67,0.6,266.34,295.49,77.91,52.14,4.79,2.57,0.46,313.8,324.9,76.5,49.2,6.95,4.69,0.69,297.78,303.38,77.17,50.73,6.11,2.87,0.62,276.94,289.05,78.77,45.37,5.6,2.12,0.56,300.03,301.67,75.08,50.57,5.05,0.81,0.51,299.48,3.92,74.12,43.83,6.54,3.95,0.65,298.1,307.67,89.04,45.12,0.67,0.48,0.07,274.39,218.44,83.9,47.16,5.37,1.69,0.53,278.86,288.5,78.97,52.33,5.29,3.04,0.53,289.24,281.97
136,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,73.96,53.17,8.66,2.25,0.87,268.36,272.19,74.35,51.33,5.54,1.23,0.56,337.49,13.82,83.25,53.81,2.95,1.87,0.3,262.27,333.64,76.85,43.13,5.54,3.11,0.55,295.37,303.48,69.73,46.01,2.56,1.51,0.24,25.24,325.23,87.75,30.21,2.91,0.13,0.29,295.25,297.31,81.23,48.63,3.27,2.39,0.32,287.77,291.48,82.8,38.7,4.17,1.29,0.42,296.62,316.18,81.4,34.35,4.64,0.47,0.47,309.67,306.13,81.78,50.22,3.44,1.53,0.33,307.99,348.81,84.84,52.14,3.52,1.38,0.35,277.79,289.16,66.9,45.46,6.52,2.55,0.65,11.43,341.95,79.99,55.02,6.67,2.96,1.95,267.55,291.88,77.63,52.44,4.54,3,0.41,307.75,322.11,75.89,49.57,7.13,4.36,0.71,295.94,299.49,76.58,50.91,6.09,2.64,0.61,278.81,286.25,78.27,45.66,5.75,2.11,0.57,296.88,298.7,75.13,51.07,5.02,1.53,0.5,301.17,6.22,73.56,44.2,6.67,3.9,0.67,295.14,302.99,89,45.07,0.68,0.36,0.07,272.46,221.38,83.38,47.32,5.52,1.8,0.55,277.83,286.26,78.45,52.38,5.29,3.73,0.53,282.69,275.26
137,2.50E+13,0,46174,46672,46732,40579,41316,41448,42608,43407,43427,43491,45350,31018,36060,36086,42398,42514,43396,43498,43693,44859,44999,46958,73.08,53.17,8.75,1.99,0.88,266.78,270.59,74.48,51.86,5.4,1.55,0.55,328.21,13.49,83.12,54.08,2.82,1.72,0.29,259.49,333.69,76.37,43.41,5.62,3.1,0.56,290.47,299.2,69.57,46.23,2.8,1.51,0.27,31.83,324.22,87.48,30.35,2.96,0.02,0.3,295.25,297.2,80.91,48.74,3.44,2.12,0.34,287.77,288.1,82.5,39,4.15,1.25,0.42,293.66,314.36,81.03,34.64,4.7,0.14,0.47,305.06,306.79,81.69,50.52,3.33,1.59,0.31,307.99,347.04,84.5,52.25,3.61,1.04,0.36,277.79,287.84,66.68,46.08,6.64,2.07,0.66,3.14,339.67,79.36,55.24,6.76,3.06,0.67,269.56,288.48,77.37,52.69,4.2,3.51,0.36,303.11,319.87,75.25,49.9,7.2,4.15,0.72,297.24,295.4,75.99,51.07,6.06,2.24,0.61,278.81,284.48,77.75,45.92,5.86,2.03,0.58,296.25,296.07,75.21,51.55,4.83,2.44,0.49,295.44,10.3,72.98,44.55,6.77,3.91,0.68,293.75,299.03,88.96,45.02,0.64,0.18,0.06,272.46,219.71,82.84,47.46,5.67,1.97,0.56,272.81,283.62,77.92,52.41,5.27,3.57,0.53,280.1,271.18
